"Iter" "x" "y"
62 0.251457060918796 1.26281904342795
63 0.519703653462182 1.26548604541236
64 0.110882218970729 0.347954241263598
65 0.290636412104313 1.80452581284625
66 0.154941647004197 0.37699730623924
67 1.19108869740812 0.0785740003755787
68 0.635348499199244 0.697584674011879
69 0.671714070692618 1.03587237467309
70 0.226143538003099 1.02875901884422
71 0.39465331635657 -1.16442783203481
72 0.393395498290102 -0.294577992476763
73 0.660621104811226 1.35933023456775
74 0.322074621399409 0.377674303182583
75 0.541761901482512 2.12398600400061
76 0.173951295453019 0.862349284793993
77 0.586894662653234 1.4705176340253
78 0.667567345057254 0.447857007322494
79 0.815096459849341 1.09235703780184
80 0.198417745813321 1.665924206715
81 0.449191326256355 1.34882723139334
82 0.826355531126794 0.453308350280004
83 0.702035984317327 0.91674719047122
84 0.757683409889687 1.18702635902314
85 0.414955189894081 1.4693488394588
86 0.407313728723469 1.22971131798478
87 0.414447180241628 0.454302015418979
88 0.0552216221542778 0.605064152045282
89 0.784996508640206 1.23870115252031
90 0.477904291024603 0.249471119233152
91 0.256933541960708 0.39163361095585
92 1.07644192406138 -0.209387161610851
93 1.23904103636144 0.831196931197258
94 2.07405300422158 0.612437695131615
95 0.272220129672219 0.28247243890607
96 0.821334843906624 1.88947036781865
97 0.530576976682787 0.479508836093293
98 1.75007225129558 0.521834432761891
99 0.287727376818725 0.833619899876442
100 1.26317712123863 -0.400908167521793
101 0.214230008628696 1.29417005416751
102 0.30695007651409 0.0876405944380025
103 1.52690890043201 0.0162613294596848
104 1.22770624829589 1.32110991806551
105 0.320485488194475 0.569184288891468
106 0.878112304062445 0.563702298294902
107 2.03577984269755 0.882363907265601
108 0.584815547757682 0.166418872529005
109 0.270433311412452 0.997356193774003
110 0.692752064107925 0.940798951364849
111 0.86184589750543 0.605838561271412
112 0.594833134250197 -0.376615694409576
113 0.413588667003906 1.58380043107371
114 0.537596288370034 0.673871267360701
115 1.15496958761891 1.55501931448193
116 0.503362948660328 0.920951507432641
117 0.822389307508901 1.99663461449697
118 0.674822047064966 -0.346731584513608
119 0.512952909880269 -0.277365262916643
120 0.639183113169578 1.25733940518654
121 0.704040979318999 1.08746344775644
122 0.696933114747328 1.18464557443173
123 0.214017944912209 1.94026412969663
124 0.504733223398406 0.938189729507098
125 0.512937607131073 0.623635382763696
126 1.44248995131836 0.191888509666968
127 0.73272978292992 1.55261783512124
128 0.255407904190467 0.344495205313116
129 1.09183285846644 -0.639590564898977
130 0.686937407105664 0.459087414166739
131 0.449458747281349 -0.601881510583937
132 0.991484449458163 0.472690198494406
133 1.71806914255014 0.144041456950202
134 0.796149130932639 0.972772030779746
135 0.357170355273128 1.4579709247478
136 0.374809774490941 0.120173557829132
137 0.632116236560689 0.144138297173251
138 1.45667594139601 1.04367993899711
139 0.43058036113369 1.15647375045056
140 0.472978393704999 2.24444087095869
141 0.547416695990353 0.187059563583727
142 0.111679937399319 1.84510299380019
143 0.22351208409758 0.0497101245720172
144 0.414122941941192 1.20079663050488
145 0.443641801755676 1.26689465447142
146 0.350492043236374 1.31951173895787
147 0.246136886693389 -0.520249075971407
148 1.14081509544186 0.27861875082835
149 0.520982065654378 0.428481698911947
150 0.373665459917662 0.315769326617558
151 0.447434124081965 1.23321247560036
152 0.464915850381793 0.719154692280568
153 0.71610200082404 0.407720369988179
154 0.851191805200237 0.41270422077394
155 0.678232623944298 0.377722450212002
156 0.588175687013832 0.756371339276875
157 1.25888509501345 1.41107597961988
158 0.18038885036421 -0.901947043698156
159 0.460378143438189 1.48847690261215
160 0.447752944676963 0.703663278606357
161 0.439115763700848 2.0876328152832
162 0.419221651031553 0.122244680020827
163 0.919349408003177 2.22868260041689
164 0.319526698372402 -0.560576510618782
165 1.01648772042549 0.153644373041571
166 0.0755977920031202 1.13868960749072
167 0.308581858820378 -0.2045548710083
168 0.362969646974184 0.420631649233443
169 2.05081845979762 -0.131366666685373
170 0.58962767548404 1.31603536691297
171 0.303886251706756 0.858085709915043
172 0.264313675540804 1.07443132765738
173 0.314116107465835 1.92192035424319
174 0.125886359274281 1.87349124870765
175 0.964781990691794 0.958093160522202
176 0.166021985245218 0.0363338698353466
177 0.493284575840884 1.22340477594405
178 1.05120987155506 -0.588579627283512
179 0.713185963109138 1.27482491864992
180 0.42613081818393 1.11287771077632
181 0.653064500174277 1.44378990494447
182 0.515046747722032 1.15776743423448
183 0.439458639767375 1.94425235315512
184 0.0749847647473081 0.929442441533374
185 0.404711880297649 0.281944787622186
186 0.618758344511319 1.38973598801773
187 0.47874604265289 0.960373144835681
188 0.681402802071657 0.204697324911232
189 0.975094764642156 1.05306629518476
190 1.81417950497639 -0.418228963851228
191 1.24035422235354 -0.131119498466567
192 0.899733754545087 0.798158812024653
193 0.350756495232686 0.449925898994293
194 0.23167855037783 -0.230800526109577
195 0.364591879657757 2.95381654467132
196 0.079410797933888 0.689042492323674
197 0.801741498497504 -0.812195585668141
198 0.37127320032114 0.758167666840602
199 0.829142884162465 0.302088192049402
200 0.611181649689709 -1.10341652956545
